bfsNr,locationName,PERS_WAGEN,date,change_event_name
4280,Oftringen,6335,2008-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,6101,2007-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,5935,2006-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,5821,2005-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,5637,2004-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,5501,2003-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,5362,2002-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,5238,2001-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,5093,2000-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,4999,1999-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,4859,1998-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,4704,1997-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,4699,1996-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,4594,1995-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,4441,1994-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,4387,1993-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,4177,1992-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,4030,1991-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,3887,1990-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,3726,1989-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,3602,1988-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,3473,1987-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,3357,1986-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,3195,1985-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,3140,1984-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,3028,1983-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,2953,1982-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,2817,1981-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,2703,1980-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,2574,1979-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,2443,1978-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,2345,1977-09-30,Initial recording of the municipality Oftringen
4280,Oftringen,2333,1976-09-30,Initial recording of the municipality Oftringen
4257,Olsberg,263,2025-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,267,2024-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,273,2023-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,266,2022-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,256,2021-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,264,2020-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,262,2019-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,259,2018-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,260,2017-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,271,2016-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,281,2015-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,280,2014-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,272,2013-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,271,2012-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,269,2011-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,266,2010-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,245,2009-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,244,2008-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,231,2007-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,225,2006-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,231,2005-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,220,2004-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,199,2003-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,191,2002-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,198,2001-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,198,2000-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,187,1999-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,183,1998-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,168,1997-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,159,1996-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,158,1995-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,149,1994-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,147,1993-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,150,1992-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,140,1991-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,132,1990-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,136,1989-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,124,1988-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,116,1987-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,124,1986-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,123,1985-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,122,1984-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,117,1983-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,112,1982-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,101,1981-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,85,1980-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,83,1979-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,84,1978-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,76,1977-09-30,Initial recording of the municipality Olsberg
4257,Olsberg,75,1976-09-30,Initial recording of the municipality Olsberg
4205,Othmarsingen,2063,2025-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,2018,2024-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1998,2023-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1971,2022-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1946,2021-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1940,2020-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1877,2019-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1845,2018-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1770,2017-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1750,2016-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1729,2015-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1633,2014-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1570,2013-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1499,2012-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1427,2011-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1383,2010-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1373,2009-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1358,2008-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1273,2007-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1257,2006-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1251,2005-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1211,2004-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1185,2003-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1164,2002-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1151,2001-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1142,2000-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1133,1999-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1071,1998-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1035,1997-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1002,1996-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,1001,1995-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,954,1994-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,945,1993-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,933,1992-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,928,1991-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,895,1990-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,844,1989-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,772,1988-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,736,1987-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,700,1986-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,693,1985-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,660,1984-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,651,1983-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,648,1982-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,622,1981-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,585,1980-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,571,1979-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,538,1978-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,511,1977-09-30,Initial recording of the municipality Othmarsingen
4205,Othmarsingen,491,1976-09-30,Initial recording of the municipality Othmarsingen
4141,Reinach (AG),5882,2025-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),5698,2024-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),5554,2023-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),5396,2022-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),5298,2021-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),5191,2020-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),5132,2019-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),5085,2018-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4948,2017-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4770,2016-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4673,2015-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4670,2014-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4669,2013-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4570,2012-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4526,2011-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4409,2010-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4318,2009-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4297,2008-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4236,2007-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4193,2006-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4089,2005-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4082,2004-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),4010,2003-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3897,2002-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3824,2001-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3727,2000-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3711,1999-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3595,1998-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3503,1997-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3407,1996-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3389,1995-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3370,1994-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3288,1993-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3271,1992-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3215,1991-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),3084,1990-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),2992,1989-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),2843,1988-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),2683,1987-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),2605,1986-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),2512,1985-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),2421,1984-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),2277,1983-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),2231,1982-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),2151,1981-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),2064,1980-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),1953,1979-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),1911,1978-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),1817,1977-09-30,Initial recording of the municipality Reinach (AG)
4141,Reinach (AG),1764,1976-09-30,Initial recording of the municipality Reinach (AG)
4281,Reitnau,1130,2025-09-30,Incorporation of Attelwil into Reitnau
4281,Reitnau,1107,2024-09-30,Incorporation of Attelwil into Reitnau
4281,Reitnau,1097,2023-09-30,Incorporation of Attelwil into Reitnau
4281,Reitnau,1067,2022-09-30,Incorporation of Attelwil into Reitnau
4281,Reitnau,1062,2021-09-30,Incorporation of Attelwil into Reitnau
4281,Reitnau,1023,2020-09-30,Incorporation of Attelwil into Reitnau
4281,Reitnau,1027,2019-09-30,Incorporation of Attelwil into Reitnau
4281,Reitnau,815,2018-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,810,2017-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,810,2016-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,787,2015-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,800,2014-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,766,2013-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,739,2012-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,721,2011-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,713,2010-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,688,2009-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,685,2008-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,683,2007-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,663,2006-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,640,2005-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,630,2004-09-30,Initial recording of the municipality Reitnau
4281,Reitnau,630,2003-09-30,Initial recording of the municipality Reitnau
