bfsNr,date,muniDescription,PERS_WAGEN
4272,1997-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,141
4272,1996-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,141
4272,1995-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,146
4272,1994-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,144
4272,1993-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,134
4272,1992-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,131
4272,1991-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,135
4272,1990-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,127
4272,1989-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,134
4272,1988-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,124
4272,1987-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,112
4272,1986-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,120
4272,1985-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,121
4272,1984-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,120
4272,1983-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,116
4272,1982-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,114
4272,1981-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,112
4272,1980-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,104
4272,1979-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,98
4272,1978-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,99
4272,1977-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,86
4272,1976-09-30,https://ld.admin.ch/municipality/changeevent/1000_11668/description,65
4091,2025-09-30,https://ld.admin.ch/municipality/changeevent/1000_11681/description,1177
4091,2024-09-30,https://ld.admin.ch/municipality/changeevent/1000_11681/description,1191
4091,2023-09-30,https://ld.admin.ch/municipality/changeevent/1000_11681/description,1203
4091,2022-09-30,https://ld.admin.ch/municipality/changeevent/1000_11681/description,1168
